ano,id_candidato_bd,bens_declarados
2022,1234065,28951.37
2022,1595997,31366
2022,518918,1055528.8599999999
2022,1298144,1532913
2022,1067685,916060.99
2022,11426,180454.08000000002
2022,294504,311612.9
2022,285262,1478791.35
2022,505754,823337.4099999999
2022,464054,213785.2
2022,1003584,100000
2022,1635671,1530155.6600000001
2022,916668,24000
2022,1582944,33095.24
2022,1138529,43470.89
2022,814233,15000
2022,192592,34643882.41
2022,1275436,643929
2022,768088,1330000
2022,754345,2647983.81
2022,993006,72010.23999999999
2022,746678,300000
2022,723579,10323923.000000002
2022,1064349,38000
2022,1063049,182942.87
2022,495884,1104915.46
2022,1100266,850017.53
2022,1315391,9389.45
2022,945096,122569.03
2022,753606,27982
2022,1762886,487600
2022,523236,221275
2022,341496,337000
2022,480364,829195.46
2022,643048,278000
2022,7522,378467.88
2022,687424,877500
2022,966335,15000
2022,553889,35900
2022,300289,784806.03
2022,278796,110300
2022,1632926,165000
2022,390481,68000
2022,737113,385000
2022,416960,100000
2022,352065,3831072.38
2022,1152992,94000
2022,63135,22000
2022,1363864,3000
2022,1232101,345000
2022,895215,297000
2022,1051490,280000
2022,232242,1200000
2022,451989,79000
2022,246140,20000
2022,600931,345000
2022,1444319,1380000
2022,1430670,144000
2022,1624406,576000
2022,837689,1014581
2022,1197902,105000
2022,790953,704564.09
2022,1192129,73878.83
2022,1560357,100000
2022,1805274,1065352
2022,1021637,78990
2022,968013,516241.66
2022,93331,25000
2022,320183,6662.110000000001
2022,941956,191678.51
2022,1018102,71000
2022,941729,665000
2022,443498,11000
2022,545344,17000
2022,1035348,363868
2022,1410245,500000
2022,1663542,214114.6
2022,969928,70000
2022,1042521,680000
2022,1273903,20000
2022,488174,995000
2022,320870,218146
2022,1484917,1241800
2022,888600,242000
2022,677797,63000
2022,1093131,11247.970000000001
2022,1013675,123000
2022,1747344,108816
2022,1036210,150000
2022,1032891,300000
2022,1000436,10000
2022,475174,10000
2022,1434991,10000
2022,345709,5000
2022,732628,5000
2022,450873,5000
2022,382374,10000
2022,738229,10000
2022,483451,33000
2022,446330,10000
2022,863982,5000
2022,356600,10000
2022,915574,10000
2022,1558332,5000
2022,594461,10000
2022,766333,670000
2022,605231,10000
2022,736982,415000
2022,1718732,5000
2022,420970,5000
2022,66174,5000
2022,1800574,10000
2022,843485,21000
2022,603794,10000
2022,673213,10000
2022,424583,5000
2022,131238,25000
2022,1565249,5000
2022,1000463,20000
2022,90466,784863.44
2022,853747,1697788.1700000002
2022,561591,383000
2022,658869,500000
2022,979601,254500
2022,567266,179500
2022,946639,26000
2022,486077,32800
2022,852916,4926.76
2022,1804647,133944.74
2022,1028495,309055.04000000004
2022,1211026,1285000
2022,1807201,2502399.2800000003
2022,754972,289624
2022,1099932,58406.57
2022,218465,503915.86
2022,877103,428746
2022,491404,141810.68
2022,1314915,122222.35
2022,1436117,125348.57
2022,932445,9900
2022,1248760,1270912.37
2022,1476513,36000
2022,974238,630346.96
2022,734240,6001800
2022,963542,1606765.6000000003
2022,311439,30000
2022,630270,1101557.99
2022,1239009,250000
2022,596743,1288362
2022,1678301,88200.6
2022,720562,314868.93000000005
2022,1300568,1445183.93
2022,1344307,547218.59
2022,1561331,50000
2022,1707200,378257.63
2022,974671,450000
2022,1227030,2131695.2399999998
2022,1397100,7681619.54
2022,1327210,212000
2022,1273203,715612.1
2022,505019,191182.34
2022,635657,2336853.31
2022,1534040,2523052
2022,666936,328000
2022,71524,137000
2022,1275645,259800
2022,1192572,41548.15
2022,695172,5000000
2022,1263973,475031.4
2022,426376,139098
2022,1375567,65000
2022,356258,8900000
2022,933747,203000
2022,293692,407287.43
2022,1342892,160359.34999999998
2022,854778,1185047.3699999999
2022,764011,903334.68
2022,1325449,53000
2022,1136743,45005.7
2022,1428767,6692.58
2022,1365871,123300
2022,409145,2000
2022,1475047,130000
2022,750589,253451.81999999998
2022,942174,160375.16
2022,1201839,147693.15
2022,1324794,200
2022,1314303,36000
2022,1682470,192546.7
2022,1321945,85000
2022,1318298,942188.73
2022,80595,126187.19
2022,958705,5038
2022,143257,25253.83
2022,67924,4000
2022,1745143,2000
2022,690835,78928
2022,1382095,18299.85
2022,521261,100000
2022,1367243,19498.36
2022,524379,4000
2022,1381926,19560.73
2022,737065,278526.79
2022,1290089,79384.22
2022,1112287,500
2022,1324270,260000
2022,765770,2422182.3200000003
2022,204132,190500
2022,1228391,377199.25
2022,1218826,9000
2022,1103666,151000
2022,710216,39057.22
2022,621143,251996
2022,1317904,235000
2022,1336655,260575.87
2022,1099599,12051
2022,797791,88900
2022,967865,72000
2022,1294810,199000
2022,1209434,71396.2
2022,383917,226426.1
2022,1329104,126101.83
2022,1107228,3596692.4400000004
2022,1117211,85000
2022,1002385,605000
2022,411998,120000
2022,605747,400000
2022,383755,234000
2022,1239577,40000
2022,159681,413124.38000000006
2022,1404207,13200
2022,1544806,1930000
2022,820902,64672.83
2022,564588,3436900
2022,890097,280000
2022,350093,10000
2022,26849,352828.06
2022,895958,65000
2022,265113,1065439.98
2022,1349983,530319.82
2022,87867,7012344.45
2022,1750361,6326975.290000001
2022,647411,696750
2022,972487,178000
2022,991123,1524488.11
2022,704732,106832.08000000002
2022,1432305,210396.99
2022,908767,3839107.2300000004
2022,164041,1541267.13
2022,621175,5523346.1
2022,710069,11624.309999999998
2022,921036,316075.56000000006
2022,292573,84126.64
2022,682546,4149.83
2022,1400704,523895.95
2022,1325612,384669.25
2022,1094597,16100
2022,1243585,6837.97
2022,1352153,795487.21
2022,1273770,348970
2022,1436276,90627.67
2022,910522,1502095.73
2022,722069,426494.97
2022,1806308,1648247.76
2022,1244554,2339279.9299999992
2022,1283369,1927523.4200000004
2022,1000592,1790.91
2022,965876,33385.67
2022,1244966,400000
2022,334732,1891512.43
2022,1773907,698329.73
2022,926634,340856.87
2022,1738986,1786623.98
2022,869132,1059451.3699999999
2022,803603,123700
2022,1057534,209490
2022,1105326,174670.1
2022,1230785,5000
2022,157473,950000
2022,805603,2832317.0700000003
2022,1423201,387000
2022,1222125,56503.12
2022,416450,876199.4600000001
2022,1362712,142224.09
2022,732162,137200
2022,49079,86656
2022,918885,9800
2022,1076068,20000
2022,723988,3579347.95
2022,1200259,301359
2022,221980,250
2022,1408094,2368000
2022,1044514,1095890
2022,1039298,380000
2022,310858,3073111.57
2022,159026,749745.14
2022,1317600,3036389
2022,1127042,200000
2022,927521,82000
2022,1248251,20333.48
2022,1662823,300000
2022,178662,4453704.95
2022,791195,251831
2022,780830,20000
2022,267837,71000
2022,782055,250000
2022,216768,1636501.4300000002
2022,994094,660000
2022,943364,982500
2022,759565,255000
2022,1335190,785000
2022,273997,220000
2022,1669618,50000
2022,1375292,8000
2022,729600,90000
2022,337933,1420000
2022,1323223,200000
2022,1217686,5000
2022,1440020,790000
2022,1304997,310000
2022,1259135,127000
2022,902513,259500
2022,764978,80000
2022,1284598,558000
2022,969740,1051143.73
2022,1431433,1200000
2022,1326241,96500
2022,417264,20000
2022,1321070,412000
2022,721543,773000
2022,1269135,164329
2022,1106932,1250000
2022,1589918,1267067.2
2022,177438,1301945.01
2022,117075,1778050.79
2022,993033,1037323.71
2022,1759696,200000
2022,232056,129400
2022,295654,577494.8400000001
2022,1224508,147000
2022,314698,48500
2022,973219,95000
2022,867327,1580600
2022,1374501,627500
2022,593020,24000
2022,1259669,22000
2022,565145,175000
2022,1186569,1530000
2022,1806115,511880.4
2022,418068,1250000
2022,1299428,1030700.51
2022,1015501,16000
2022,1099840,339013.92000000004
2022,1456225,934043.03
2022,968269,239328.32
2022,1257016,882000
2022,49049,600000
2022,1349349,454195.55
2022,1221818,160166.87
2022,1359875,397943.81
2022,1211097,19000
2022,1399371,325000
2022,1217644,580769.5
2022,736290,5113705.96
2022,382566,3512828.6199999996
2022,1074169,245990.46
2022,1095258,419300
2022,1215832,53112.93
2022,1221851,2059662.7700000003
2022,1520154,415859.83
2022,931768,2182702.6700000004
2022,1421247,43334
2022,862449,146904.2
2022,1253105,36000
2022,1474572,654799.35
2022,1375608,230500
2022,1121677,441370.17000000004
2022,550863,359500
2022,280699,1241224.96
2022,1284347,610948.98
2022,612456,50000
2022,1413184,84000
2022,1346020,490000
2022,853836,596779.96
2022,1219995,242000
2022,243138,1244668.8999999997
2022,1239206,41000
2022,249530,41938.4
2022,1239952,700000
2022,1028170,445000
2022,1197840,10000
2022,1207443,504000
2022,1589151,1984667
2022,1009817,67562
2022,1281866,440000
2022,1422765,18000
2022,1488287,47000
2022,1000740,1336500
2022,1095839,250000
2022,341896,1730596.3599999999
2022,1289667,100000
2022,760171,3309023
2022,1517684,5205600
2022,1755125, 
2022,1224495,740000
2022,473989,165000
2022,1213602,15694773.219999999
2022,1262061,183.53
2022,1345510,34700
2022,371738,171993.97
2022,910962,1016.95
2022,1261013,60000
2022,171073,4950905.4399999995
2022,1484299,5052478.96
2022,214047,1952126.7000000002
2022,1341611,52000
2022,635919,5323
2022,1082020,500000
2022,913107,1075627.19
2022,1312838,836562.5500000002
2022,436306,1225000
2022,816648,6604740.34
2022,964490,3087153.610000001
2022,982538,30000
2022,1272769,1266666.67
2022,652270,977384
2022,1272820,19639
2022,1246092,262000
2022,1094106,1230828.33
2022,422613,294000
2022,1030123,180000
2022,748917,7000
2022,1142389,24500
2022,11232,24922.16
2022,1323452,235000
2022,1109984,2500
2022,1055108,1605000
2022,706370,595000
2022,283560,565000
2022,1041216,947.72
2022,807875,426000
2022,841734,39
2022,817042,40000
2022,587275,1355780.48
2022,1489443,4151.81
2022,77653,1072642.1800000002
2022,568470,31171.25
2022,53104,548480
2022,16805,3928500
2022,1192464,150000
2022,541489,95022.04
2022,832453,48237.5
2022,1344449,1000
2022,766248,411828.53
2022,1062261,2976584.35
2022,1130567,8000
2022,909162,8000
2022,244562,799917.93
2022,1298823,1250000
2022,1001241,500
2022,669308,245000
2022,277290,455613.95999999996
2022,777746,1071642.82
2022,356039,350000
2022,1445474,6852.95
2022,735088,16200
2022,1611740,600000
2022,196329,403112.38
2022,13489,5988.58
2022,1739578,15000
2022,313068,568018.3500000001
2022,197846,20000
2022,1318407,1600
2022,897258,95000
2022,1002484,380000
2022,417691,526266.1799999999
2022,1240291,120000
2022,960146,392508.59
2022,1102805,15918990.9
2022,1225903,254500
2022,1129654,2273525.3200000003
2022,912173,500000
2022,561720,478301.58
2022,1494935,230000
2022,1273978,328855.95999999996
2022,1283732,1280909.75
2022,1568255,1301535.37
2022,1098921,417462.93
2022,814840,1558120.7400000002
2022,1597768,200000
2022,1199246,1220000
2022,1378721,427281.58999999997
2022,1099133,994970.6699999999
2022,615425,2507354.31
2022,931908,2770000
2022,1649527,46377.91
2022,820321,78250
2022,967733,525676
2022,944321,21969787.76
2022,1217461,4389496
2022,617052,696891.0499999999
2022,322331,50000
2022,1253366,253000
2022,1238087,2723820
2022,686086,2079812
2022,405289,1211105.1400000001
2022,839624,786505.9700000001
2022,1244391,733291.33
2022,1114251,2822656.55
2022,519309,3402467.9600000004
2022,555314,160000
2022,1462182,43205.71000000001
2022,935212,6500
2022,19847,239920.29
2022,1339333,5713.76
2022,1671265,168199.19
2022,1461863,20000.02
2022,82633,263574.95
2022,1298033,450000
2022,1530514,77048.89
2022,1091814,1528890.4100000001
2022,1269699,10000
2022,1094170,369857.8
2022,1016629,129679.51000000001
2022,1724748,388000
2022,1053834,350
2022,1207735,802257.43
2022,1005586,558120.24
2022,577892,1300
2022,1348510,101609
2022,1327000,200000
2022,1010304,422973.75
2022,1208563,47500
2022,1196794,11000
2022,770012,16000
2022,919099,568371.12
2022,1147138,51000
2022,1232951,15000
2022,1299496,155535.91
2022,333771,731000
2022,772137,643498.94
2022,890628,568057
2022,972713,6092.41
2022,449390,935000
2022,1016093,442200
2022,1771460,1097000
2022,782833,367484
2022,1284385,69166.08
2022,1191769,98320
2022,630621,160000
2022,1000156,559070.47
2022,657662,17000
2022,1337532,10000
2022,1204546,66000
2022,1247776,36000
2022,728815,140000
2022,331873,751604.9400000001
2022,1049826,200000
2022,1117846,478000
2022,546075,475000
2022,1330052,118666.24
2022,700401,460000
2022,830775,197177.54
2022,760094,400000
2022,1255073,40000
2022,917398,257817.04
2022,1262062,518000
2022,760362,1200000
2022,1280410,1050000
2022,815838,350000
2022,974292,505892.25
2022,1595781,300000
2022,500024,1020000
2022,1219020,20000
2022,610023,1397000
2022,997511,2880877.03
2022,1031895,144815.72999999998
2022,122413,27700
2022,418204,16402.489999999998
2022,1463520,396000
2022,385223,100000
2022,1518780,24000
2022,788047,308996.62000000005
2022,421071,962116.8
2022,607993,55449.77
2022,1537046,891694.04
2022,1040004,235000
2022,739966,16889.25
2022,771588,2021760.96
2022,605400,1601333.71
2022,1104616,119008.24
2022,1244225,571189.88
2022,310681,227679.18000000002
2022,255352,468912.97
2022,1310088,197000
2022,682693,311494.83999999997
2022,1317153,132782.18
2022,1309098,373448.43999999994
2022,1225947,377526.20999999996
2022,1207736,185342.51
2022,978900,262000
2022,1715302,20000
2022,592573,815.01
2022,252620,25000
2022,57774,270659.79
2022,431661,179770.9
2022,1001156,191176.14
2022,309589,1482.17
2022,1331149,1800000
2022,760126,23245.78
2022,914414,526390.0800000001
2022,138010,331691.17
2022,715318,65000
2022,793728,46000
2022,721880,364920.75
2022,1242249,64741.68
2022,1806465,61988.909999999996
2022,1298170,5507.63
2022,585765,148925.43
2022,775501,112372.12
2022,242355,634795
2022,855513,391156.4100000001
2022,885989,1697088.14
2022,1382526,49113.58
2022,1373798,588833.1099999999
2022,902966,104494
2022,975880,245000
2022,305951,452305.79000000004
2022,1433898,552629.59
2022,1265023,9019254.09
2022,1317151,145568
2022,1418692,218794.81
2022,47813,130000
2022,1513137,7936000
2022,1207036,18327.66
2022,925526,16442.9
2022,1116155,12516.38
2022,668688,631880.3099999999
2022,1232815,581300
2022,779220,150000
2022,1502574,52000
2022,1380987,600000
2022,528527,1471405.92
2022,1352783,889607.72
2022,91817,50000
2022,1064415,21500
2022,1197359,371000
2022,825268,162519.34
2022,242546,4146000
2022,312551,850000
2022,670590,150000
2022,337694,800000
2022,204061,263000
2022,1335576,833900
2022,1456458,2342000
2022,753963,209876
2022,1441375,1910000
2022,1230865,422054.13
2022,700656,2000
2022,1416705,10000
2022,494301,88000
2022,1438293,84000
2022,702110,890494.15
2022,337812,2200000
2022,1341629,3576851.6900000004
2022,1482112,353626.79000000004
2022,249586,2763974.1799999992
2022,60854,27828
2022,1681496,6581083.16
2022,1259960,12000
2022,46568,915500
2022,749678,655551.64
2022,297050,103653.09
2022,743039,112512
2022,905157,22906.8
2022,1125004,60450000
2022,708807,347000
2022,896566,2500
2022,1373906,235401.86
2022,622183,580000
2022,492124,140000
2022,54406,1320000
2022,460497,530000
2022,919194,28000
2022,1117976,92500
2022,139023,23057.809999999998
2022,1202143, 
2022,1331454,928389.8700000001
2022,217218,877358.69
2022,1358702,12010
2022,657675,6000
2022,763778,2822.11
2022,1302736,282000
2022,967940,59311012.650000006
2022,1100580,1800000
2022,781682,200000
2022,1197086,104995.15
2022,1310873,1000
2022,1350263,563969.05
2022,369405,3707332
2022,412760,599000
2022,1366244,780648
2022,1266281,5000
2022,214687,116000
2022,933496,1250100
2022,855647,63033.049999999996
2022,1106287,80000
2022,613151,850758.64
2022,1472466,350000
2022,968014,36000
2022,1535167,452838.65
2022,751855,2678424.4
2022,1245803,350000
2022,1623698,780000
2022,1205296,46000
2022,784249,50000
2022,104772,17000
2022,518963,43000
2022,634231,618000
2022,1333791,5640.3
2022,1781603,20000
2022,1135439,550156
2022,11989,1850000
2022,900247,430000
2022,623214, 
2022,601855,2351172.19
2022,1293194,536281.55
2022,236450,260000
2022,55906,514951.17
2022,1112251,30000
2022,1103198,300000
2022,1181143,23000
2022,423721,261000
2022,648619,105521
2022,739022,1420009.99
2022,812668,668000
2022,245796,1390000
2022,1702964,1130432.72
2022,869771,471061.19
2022,1278501,49932.979999999996
2022,1065256,59000
2022,1340645,2162912.1
2022,511771,322795.23
2022,556365,2808382.4699999997
2022,685645,176810.85
2022,616642,1025169.0199999999
2022,75241,1478518.54
2022,672508,144050.15
2022,724757,455917
2022,1324777,72699.09
2022,1719399,94731.04000000001
2022,1178409,928155.5499999999
2022,1482364,6770684.029999999
2022,976029,533688.1
2022,163945,262000
2022,226112,640000
2022,648198,394283.94
2022,244338,511140.56
2022,942350,1932991.7399999998
2022,782368,963.55
2022,962791,80858.5
2022,11601,91914.83
2022,325872,115238.7
2022,1509381,170000
2022,26891,104432.55999999998
2022,345252,1060859.48
2022,978350,337000
2022,810069,7500
2022,1107085,92944.47
2022,137941,16000
2022,1078690,50000
2022,1233423,259490.36000000002
2022,1379078,50000
2022,986989,120000
2022,1606696,250610.44
2022,417012,130000
2022,1665811,1179354.13
2022,1258128,339644.46
2022,164391,1004922.66
2022,1213582,110000
2022,735020,168947.85
2022,882412,1395714.41
2022,152588,1190433.44
2022,1687626,627469.49
2022,12398,804091.3300000001
2022,1213051,160821.96
2022,1233546,164890
2022,1108394,50000
2022,1419959,12640793.469999999
2022,245164,142192.2
2022,1351345,45000
2022,1104755,13796.54
2022,89824,33418.99
2022,827680,700
2022,522168,120043.15
2022,641730,2725147
2022,799628,77636.73
2022,1532519,2964465.15
2022,693686,27571.7
2022,808403,16000
2022,743682,80009800
2022,281101,330000
2022,311059,170000
2022,59618,60646.67
2022,666409,277867.33
2022,178945,7593000
2022,975678,12500
