ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha,concorreu_18,tentando_reeleicao
2022,RJ,1246770,Josiane Confeiteira,DC,deputado federal,feminino,parda,0,102,,7000.0,0,0
2022,SP,1248928,Stela Atanázio,DC,deputado federal,feminino,branca,0,247,,5016.0,0,0
2022,RJ,1251270,Kátia,DC,deputado federal,feminino,preta,0,120,,10000.0,0,0
2022,RN,1271108,Valque Radialista,DC,deputado federal,masculino,parda,0,126,393000.0,2200.08,0,0
2022,RJ,1281082,Marcio Montenegro,DC,deputado federal,masculino,branca,0,11,,,0,0
2022,DF,1284483,Major Souza,DC,deputado federal,masculino,parda,0,274,13000000.0,,0,0
2022,PE,1287791,Pastor Gilson Santos,DC,deputado federal,masculino,parda,0,103,400000.0,,0,0
2022,SP,1292012,Paula Barros,DC,deputado federal,feminino,branca,0,890,,4999.4,0,0
2022,RJ,1292067,Marquinhos Tavares,DC,deputado federal,masculino,branca,0,789,,5100.0,0,0
2022,RN,1293760,Naira Caroline ,DC,deputado federal,feminino,preta,0,18,35112.95,,0,0
2022,RJ,1296095,Luciana Nery,DC,deputado federal,feminino,preta,0,371,,7000.0,0,0
2022,SP,1302322,Vitória Bolinha Cury,DC,deputado federal,feminino,branca,0,148,,4943.9,0,0
2022,RJ,1323277,Marcia Helena,DC,deputado federal,feminino,parda,0,78,,3900.0,0,0
2022,SC,1327198,Gecimara,DC,deputado federal,feminino,parda,0,104,62556.0,30000.0,0,0
2022,RJ,1327673,Maria José,DC,deputado federal,feminino,preta,0,69,,7000.0,0,0
2022,PE,1345149,Doutor Domicio Luz,DC,deputado federal,masculino,branca,0,131,,,0,0
2022,PR,1363864,Everton José,DC,deputado federal,masculino,parda,0,344,3000.0,7469.0,0,0
2022,RJ,1367561,Charopinho 22,DC,deputado federal,masculino,parda,0,429,,,0,0
2022,RJ,1373906,Reinaldo De Almeida,DC,deputado federal,masculino,branca,0,837,235401.86,6000.0,0,0
2022,PB,1380099,Danilo Ilton,DC,deputado federal,masculino,parda,0,419,,10090.0,0,0
2022,RJ,1393479,Cheilinha,DC,deputado federal,feminino,preta,0,68,,25000.0,0,0
2022,RJ,1402604,Jorgina,DC,deputado federal,feminino,preta,0,11,,,0,0
2022,ES,1403226,Pastor Pedro Henrique,DC,deputado federal,masculino,preta,0,312,25000.0,,0,0
2022,GO,1409643,Pastor Weliton,DC,deputado federal,masculino,branca,0,134,,,0,0
2022,BA,1410022,Elisangela Figueiredo,DC,deputado federal,feminino,parda,0,33,,,0,0
2022,ES,1413196,Cleidiane Oliveira,DC,deputado federal,feminino,parda,0,154,,,0,0
2022,PE,1413726,Eronildes Barbosa,DC,deputado federal,masculino,branca,0,9,300000.0,,0,0
2022,PB,1415167,Jeniffer Felintro,DC,deputado federal,feminino,branca,0,46,,,0,0
2022,MA,1415666,Jansen Penha,DC,deputado federal,masculino,parda,0,189,,10989.23,0,0
2022,AL,1417301,Edierson Gomes,DC,deputado federal,masculino,parda,0,14,,,0,0
2022,RN,1427601,Professora Clarice Maia ,DC,deputado federal,feminino,parda,0,104,405227.39,1325.0,0,0
2022,TO,1433426,Maria Lucia,DC,deputado federal,feminino,parda,0,144,993000.0,14800.0,0,0
2022,SP,1435772,Juca Bala,DC,deputado federal,masculino,branca,0,413,750000.0,4000.0,0,0
2022,PR,1444319,Dr. Silvio,DC,deputado federal,masculino,parda,0,215,1380000.0,7969.0,0,0
2022,RJ,1461501,Thayná Goulart,DC,deputado federal,feminino,parda,0,132,,4000.0,0,0
2022,RJ,1471608,Raiza Marins,DC,deputado federal,feminino,preta,0,24,,3916.0,0,0
2022,SE,1477716,Dra Teresa Neuma,DC,deputado federal,feminino,parda,0,1837,,2260.0,0,0
2022,TO,1480511,Sgt Isaias,DC,deputado federal,masculino,parda,0,1,,8150.0,0,0
2022,MA,1492179,Jodson Santos,DC,deputado federal,masculino,parda,0,199,300000.0,10989.0,0,0
2022,TO,1496712,Aracely Jose Maciel,DC,deputado federal,masculino,parda,0,293,480000.0,8148.0,0,0
2022,SP,1502697,Dr Eco Planet,DC,deputado federal,masculino,branca,0,488,1850000.0,,0,0
2022,SE,1509336,Eloi,DC,deputado federal,masculino,preta,0,183,170000.0,4000.0,0,0
2022,SE,1511774,Bila,DC,deputado federal,masculino,preta,0,266,,3000.0,0,0
2022,PE,1515912,Luiz De França,DC,deputado federal,masculino,parda,0,249,,2000.0,0,0
2022,DF,1535922,Gonzaga Da Saúde,DC,deputado federal,masculino,parda,0,359,555000.0,,0,0
2022,SE,1563051,Nenê,DC,deputado federal,masculino,branca,0,152,160000.0,2000.0,0,0
2022,SE,1563477,Gilvan Bispo,DC,deputado federal,masculino,branca,0,399,160000.0,4346.0,0,0
2022,SP,1608509,Monyke Brasil,DC,deputado federal,feminino,parda,0,87,,4991.9,0,0
2022,SP,1609305,Marcel Brasil,DC,deputado federal,masculino,branca,0,219,,,0,0
2022,RR,1611054,Ely De Roraima,DC,deputado federal,masculino,parda,0,50,,8762.0,0,0
2022,BA,1615301,Josaniel Azevedo,DC,deputado federal,masculino,parda,0,242,,7319.02,0,0
2022,PE,1634971,Zé Da Rima,DC,deputado federal,masculino,parda,0,69,,2000.0,0,0
2022,PE,1642007,Vasconcelos,DC,deputado federal,masculino,parda,0,189,,,0,0
2022,BA,1682463,Vicente Batista,DC,deputado federal,masculino,parda,0,207,,4850.0,0,0
2022,SP,1685165,Joãozinho,DC,deputado federal,masculino,parda,0,275,,,0,0
2022,SP,1694296,Selmer,DC,deputado federal,masculino,branca,0,225,181812.8,862.53,0,0
2022,MA,1745094,Pastor Marinho,DC,deputado federal,masculino,parda,0,245,457000.0,,0,0
2022,DF,1752340,Prof. Lucineide,DC,deputado federal,feminino,preta,0,611,935868.24,,0,0
2022,DF,1753845,Sebah Santana,DC,deputado federal,masculino,branca,0,339,38000.0,,0,0
2022,PR,1757536,Lourdes Fonseca Da Saúde,DC,deputado federal,feminino,branca,0,133,,4385.0,0,0
2022,PR,1758419,Antonio Carlos Beleleco,DC,deputado federal,masculino,branca,0,173,,7469.0,0,0
2022,SP,1771271,Marcia,DC,deputado federal,feminino,branca,0,59,,5000.0,0,0
2022,PE,1797746,Ana Souza,DC,deputado federal,feminino,parda,0,139,,2750.0,0,0
2022,RR,992,Jonas Marcolino,PL,deputado federal,masculino,indigena,0,916,,123226.78,0,0
2022,SP,1783,Carla Zambelli,PL,deputado federal,feminino,branca,1,946244,150556.75,2087966.5599999984,1,1
2022,PA,6931,Malaquias Mottin,PL,deputado federal,masculino,branca,0,20434,1194527.81,74110.5,0,0
2022,ES,7240,Marcio Furtado,PL,deputado federal,masculino,branca,0,12549,1000.0,205182.35,0,0
2022,MG,7311,Gláucia Santiago,PL,deputado federal,feminino,branca,0,11297,,471953.4800000001,0,0
2022,SP,7969,Dr. Beto Cacciari,PL,deputado federal,masculino,branca,0,19751,7172086.42,307675.71,0,0
2022,PI,10864,Toni Boson,PL,deputado federal,masculino,parda,0,3006,84708.64,23838.88,0,0
2022,MG,18233,Anisdei Lima,PL,deputado federal,feminino,parda,0,403,,19980.0,0,0
2022,PR,20525,Vermelho,PL,deputado federal,masculino,branca,1,70790,2068458.93,2798198.670000001,1,1
2022,AP,37206,Silvia Waiãpi,PL,deputado federal,feminino,indigena,1,5435,,126000.0,0,0
2022,SP,42812,Danilo Ramos,PL,deputado federal,masculino,branca,0,46745,120000.0,701547.9800000001,0,0
2022,MT,43450,Amália Barros,PL,deputado federal,feminino,branca,1,70294,104790.37,1492944.630000001,0,0
2022,PB,45347,Wilsinho,PL,deputado federal,masculino,parda,0,3985,49000.0,201677.1499999999,0,0
2022,RS,46363,Mauro Almeida,PL,deputado federal,masculino,branca,0,632,382210.33,5670.0,0,0
2022,RJ,46568,Maurão,PL,deputado federal,masculino,branca,0,383,915500.0,2429.38,0,0
2022,CE,46649,Valdim Gonçalves,PL,deputado federal,masculino,branca,0,1220,173012.81,1800.0,0,0
2022,MG,57006,Junia Felix,PL,deputado federal,feminino,parda,0,922,140000.0,80000.0,0,0
2022,SP,58437,Diogo Forjaz,PL,deputado federal,masculino,branca,0,12205,127535.59,14272.0,0,0
2022,PR,58812,Henrique Justo,PL,deputado federal,masculino,branca,0,247,120328.42,2500.0,0,0
2022,DF,61280,Capitão Davi,PL,deputado federal,masculino,preta,0,3826,120559.14,,0,0
2022,SP,66963,Marschelo Meche,PL,deputado federal,masculino,branca,0,10996,116422.18,90500.0,0,0
2022,SP,68062,Dr Vinicius Rodrigues,PL,deputado federal,masculino,branca,0,29760,437223.22,311940.7,1,0
2022,CE,68124,Dr Jaziel,PL,deputado federal,masculino,branca,1,79358,453677.94,2121765.46,1,1
2022,MG,72581,Mauricio Do Volei,PL,deputado federal,masculino,branca,1,83396,305000.0,651800.0,0,0
2022,CE,77818,Tadeu Oliveira,PL,deputado federal,masculino,branca,0,41093,8010675.029999998,419716.1400000001,0,0
2022,TO,79521,Pedro Jr.,PL,deputado federal,masculino,parda,0,8194,576000.0,514872.45,0,0
2022,SC,79658,Zé Trovão,PL,deputado federal,masculino,branca,1,71140,,499999.8300000001,0,0
2022,RS,79962,Major Rois,PL,deputado federal,masculino,parda,0,2340,819940.0,19904.2,0,0
2022,SP,87549,Dra Lyssa Cartier,PL,deputado federal,feminino,branca,0,2045,,150721.31,0,0
2022,MA,89260,Henrique Junior,PL,deputado federal,masculino,parda,0,19450,75000.0,106712.0,0,0
2022,SP,96995,Lilian Trovão,PL,deputado federal,feminino,branca,0,3443,510868.22,149439.8,0,0
2022,SP,99338,Tenente Mosart,PL,deputado federal,masculino,branca,0,33783,1668000.0,402933.3199999997,0,0
2022,BA,106060,Netinho Da Bahia,PL,deputado federal,masculino,branca,0,31448,75600.0,561891.0400000002,0,0
2022,SP,112238,Vanessa Gomes,PL,deputado federal,feminino,branca,0,6755,734.73,75160.0,0,0
2022,CE,117490,Dra. Mayra Pinheiro,PL,deputado federal,feminino,branca,0,71214,405782.76,1252216.7000000004,0,0
2022,DF,117641,Bia Kicis,PL,deputado federal,feminino,branca,1,214733,1695277.49,,1,1
2022,CE,128812,Chimbinha Cearense,PL,deputado federal,masculino,parda,0,810,,3500.0,0,0
2022,SP,130681,Matheus Mafepi,PL,deputado federal,masculino,branca,0,15166,109191.15,444630.0,1,0
2022,PI,137321,Dra Helida Milanez,PL,deputado federal,feminino,parda,0,413,90000.0,19300.0,0,0
2022,PE,141907,Evandro Alencar,PL,deputado federal,masculino,branca,0,7734,40560.0,158640.0,1,0
2022,RS,142355,Delegado Fernando,PL,deputado federal,masculino,branca,0,9666,1469896.0,89580.57000000002,0,0
2022,MA,149113,Silvio Antonio,PL,deputado federal,masculino,parda,0,25150,1140114.5500000005,271628.89,1,0
2022,MT,151961,Marcos Scolari,PL,deputado federal,masculino,branca,0,3670,382778.88,206583.6400000001,0,0
2022,RN,163945,Vilma De Cesar Batista,PL,deputado federal,feminino,branca,0,999,262000.0,102070.44,0,0
2022,SC,164464,Jony Brasil,PL,deputado federal,masculino,parda,0,2505,287000.0,47360.0,0,0
2022,RS,165371,Delegado Federal Luciano Ledur,PL,deputado federal,masculino,branca,0,4028,2502000.0,50123.53,0,0
2022,RS,168631,Rossano Gonçalves,PL,deputado federal,masculino,branca,0,17275,154494.27,277231.4,0,0
2022,RS,176878,Lucienne Reis,PL,deputado federal,feminino,branca,0,837,,39990.0,0,0
2022,GO,179594,Daniel Agrobom,PL,deputado federal,masculino,branca,1,70529,9380159.5,1335669.7099999995,0,0
2022,MT,180875,José Medeiros,PL,deputado federal,masculino,branca,1,82182,254290.59,2737753.26,1,1
2022,SC,204256,Jorge Goetten,PL,deputado federal,masculino,branca,1,159339,281706.5,1062812.0900000003,1,0
2022,PB,208660,Raquel Santana,PL,deputado federal,feminino,preta,0,1906,,103405.8,0,0
2022,PA,209617,Edivaldo Santos,PL,deputado federal,masculino,parda,0,1381,704959.69,2200.0,0,0
2022,SP,218001,Tiririca,PL,deputado federal,masculino,parda,1,71754,26872.96,599946.94,1,1
2022,RJ,218465,Delegado Allan Turnowski,PL,deputado federal,masculino,branca,0,18627,503915.86,401500.0000000001,0,0
2022,RS,225656,Gilca Assmus,PL,deputado federal,feminino,branca,0,390,402000.0,39982.35,0,0
2022,RN,226112,General Girão,PL,deputado federal,masculino,branca,1,76698,640000.0,1605540.060000001,1,1
2022,RJ,229698,Elizabeth Ferraz,PL,deputado federal,feminino,branca,0,146,,2379.5,0,0
2022,MG,236171,Clayton,PL,deputado federal,masculino,parda,0,2436,110000.0,22500.0,0,0
2022,RJ,236450,Roberto Monteiro Pai,PL,deputado federal,masculino,parda,1,94221,260000.0,64985.0,0,0
2022,PE,242552,Coronel Souza Filho,PL,deputado federal,masculino,parda,0,3604,80000.0,,0,0
2022,RS,245339,Lando,PL,deputado federal,masculino,branca,0,7444,1543270.97,32448.0,0,0
2022,BA,245361,Dr Leon,PL,deputado federal,masculino,branca,0,4543,2763175.51,139135.5,0,0
2022,MG,248107,Major Siqueira,PL,deputado federal,masculino,branca,0,1361,2448136.82,29954.17,0,0
2022,SP,248173,Fuinha Robson Calabianqui,PL,deputado federal,masculino,branca,0,22926,68000.0,334999.99999999994,1,0
2022,RS,249958,Ten Diógenes,PL,deputado federal,masculino,branca,0,2659,,,0,0
2022,TO,250922,Coronel Jair,PL,deputado federal,masculino,branca,0,1212,1140000.0,203500.0000000001,1,0
2022,RS,253074,Ewerton Falk,PL,deputado federal,masculino,branca,0,4296,1423403.95,48142.380000000005,0,0
2022,MG,255026,Denise Coutinho Loira Do Psiu,PL,deputado federal,feminino,branca,0,2640,70000.0,18500.0,0,0
2022,CE,260752,Matheus Noronha,PL,deputado federal,masculino,parda,1,150823,,705678.6000000001,0,0
2022,RO,263101,Analúcia,PL,deputado federal,feminino,branca,0,1250,77494.0,139906.65,0,0
2022,RS,270781,Clarice Chiomento Minozzo,PL,deputado federal,feminino,branca,0,2576,545000.0,46186.37,0,0
2022,BA,270792,Rosemberg Freitas,PL,deputado federal,masculino,parda,0,1838,588000.0,,0,0
2022,BA,277733,Major França,PL,deputado federal,masculino,parda,0,995,420000.0,,0,0
2022,MG,293060,Nadime Alexandre,PL,deputado federal,feminino,branca,0,126,,16200.75,0,0
2022,SC,293691,Coronel Armando,PL,deputado federal,masculino,branca,0,55924,799072.8200000002,783259.7599999999,1,1
2022,RS,294280,Sanderson,PL,deputado federal,masculino,branca,1,86690,85000.0,401815.46000000014,1,1
2022,RO,294418,Silvia Cristina,PL,deputado federal,feminino,preta,1,65012,600405.64,3037075.72,1,1
2022,MT,294759,Rodrigo Da Zaeli,PL,deputado federal,masculino,branca,0,6965,1301065.88,713745.0199999999,0,0
2022,SC,296150,Ademar Meireles,PL,deputado federal,masculino,branca,0,14747,8657950.129999999,352056.72000000015,0,0
2022,RR,304652,Gleyce Mota,PL,deputado federal,feminino,parda,0,1756,,199999.9999999999,0,0
2022,PR,305243,Sammy Gomes,PL,deputado federal,masculino,preta,0,454,,25500.0,0,0
2022,MA,307201,Josimar Maranhãozinho,PL,deputado federal,masculino,parda,1,158360,25406802.39,1311567.960000001,1,1
2022,AP,307540,Vinicius Gurgel,PL,deputado federal,masculino,branca,1,13253,7596026.99,1000000.0,1,1
2022,RJ,311439,Elaine Moura,PL,deputado federal,feminino,branca,0,648,30000.0,,0,0
2022,BA,313974,Jorginho Sampaio Correia,PL,deputado federal,masculino,parda,0,509,329000.0,,0,0
2022,AP,320275,Maraina,PL,deputado federal,feminino,branca,0,1903,,500000.0,0,0
2022,RS,321673,Doris Neumann,PL,deputado federal,feminino,branca,0,1496,502607.2,39993.5,0,0
2022,SC,322786,Dora Kemer,PL,deputado federal,feminino,branca,0,3658,1360647.27,50000.0,0,0
2022,ES,331266,Delegada Rosemary,PL,deputado federal,feminino,branca,0,2457,543990.0,100000.0,0,0
2022,RJ,347507,Julio Kfuri,PL,deputado federal,masculino,branca,0,323,,,0,0
2022,MT,359420,Coronel Fernanda,PL,deputado federal,feminino,branca,1,60304,1734064.0,2136165.6500000013,0,0
2022,RS,367299,Melina Lemos,PL,deputado federal,feminino,branca,0,2949,,56166.56999999999,0,0
2022,GO,372541,Sargento Meire,PL,deputado federal,feminino,parda,0,765,53000.0,40000.0,0,0
2022,BA,377153,Benedita Marcolino,PL,deputado federal,feminino,parda,0,241,89000.0,10000.0,0,0
2022,AM,381669,Vania Guimarães,PL,deputado federal,feminino,branca,0,158,,9000.0,0,0
2022,MT,382027,Nelson Barbudo,PL,deputado federal,masculino,branca,0,53285,285813.54000000004,2375814.21,1,1
2022,PE,383856,Coronel Meira,PL,deputado federal,masculino,branca,1,78941,,186406.28,1,0
2022,MA,386295,Pastor Gil,PL,deputado federal,masculino,preta,1,69530,915409.91,523965.0,1,1
2022,RS,392425,Professor Tóvi,PL,deputado federal,masculino,indigena,0,3512,430386.42,5000.0,0,0
2022,PA,392999,Prof Antonio Geraldo,PL,deputado federal,masculino,preta,0,351,384603.64,15721.22,0,0
2022,PA,393137,Eglea Gonçalves,PL,deputado federal,feminino,parda,0,932,,,0,0
2022,PE,398475,Clóvis Corrêa,PL,deputado federal,masculino,branca,0,2616,2767000.0,45414.99999999999,0,0
2022,MG,413353,Aline Bastos,PL,deputado federal,feminino,branca,0,4693,,92816.0,0,0
2022,PR,417022,Marilsa Coutinho,PL,deputado federal,feminino,branca,0,2933,1200000.0,1727.35,0,0
2022,RS,419876,Tita Göttert,PL,deputado federal,feminino,branca,0,2086,,44980.0,0,0
2022,BA,423050,Marcelo Evangelista,PL,deputado federal,masculino,parda,0,604,300000.0,,0,0
2022,MG,433294,Emidinho Madeira,PL,deputado federal,masculino,branca,1,119101,384063.96,1105687.88,1,1
2022,SC,434057,Daniela Reinehr,PL,deputado federal,feminino,branca,1,84631,62290.0,2497556.5900000003,0,0
2022,PR,441034,Dagmar Castro,PL,deputado federal,feminino,branca,0,386,397598.93,25000.0,0,0
2022,PR,443009,Alex Panzarini,PL,deputado federal,masculino,branca,0,2603,235000.0,4482.0,0,0
2022,PA,447819,Kel Pyles,PL,deputado federal,feminino,parda,0,142,30000.0,2011.0,0,0
2022,MG,455550,Gesiney,PL,deputado federal,masculino,branca,0,1411,2289462.0,20000.0,0,0
2022,PE,455770,Ana Paula Brandão,PL,deputado federal,feminino,preta,0,1887,37500.0,,0,0
2022,SP,476057,Salomão,PL,deputado federal,masculino,branca,0,3493,704067.22,30000.0,0,0
2022,GO,481734,Ugton,PL,deputado federal,masculino,branca,0,3262,,1000000.0000000003,0,0
2022,PI,481904,Major Costa Araújo,PL,deputado federal,masculino,preta,0,4744,162000.0,44783.50999999999,0,0
2022,MG,485485,Rosângela Reis,PL,deputado federal,feminino,branca,1,42009,1204238.47,813422.6000000001,0,0
2022,MA,486260,Umbelino Junior,PL,deputado federal,masculino,branca,0,14440,1773981.0,223357.0,0,0
2022,RJ,491404,Aroldinho Federal,PL,deputado federal,masculino,branca,0,3878,141810.68,20339.8,0,0
2022,BA,492978,Selma Jericó,PL,deputado federal,feminino,parda,0,492,,10000.0,0,0
2022,BA,494500,Emilio Bacelar,PL,deputado federal,masculino,parda,0,331,1000000.0,,1,0
2022,RS,494585,Felipe Diehl,PL,deputado federal,masculino,branca,0,9363,21010.35,60259.6,0,0
2022,PE,496533,Professor Wellington Santos,PL,deputado federal,masculino,parda,0,3480,,1500.0,0,0
2022,MT,497329,Dr. Aray Fonseca,PL,deputado federal,masculino,branca,0,1259,11027401.8,212290.0,0,0
2022,AP,498593,Jorielson Federal,PL,deputado federal,masculino,branca,0,4619,,500000.0,1,0
2022,RJ,505019,Hermiton Moura Vem Pra Direita,PL,deputado federal,masculino,branca,0,7716,191182.34,24688.51,0,0
2022,AM,512367,Capitão Alberto Neto,PL,deputado federal,masculino,branca,1,147846,312000.0,1047836.6900000004,1,1
2022,MA,513544,Paulo Marinho Jr,PL,deputado federal,masculino,parda,0,22033,858500.1100000001,654392.0,1,0
2022,BA,521782,Nympha Padilha,PL,deputado federal,feminino,parda,0,227,900000.0,10000.0,0,0
2022,BA,522232,Nívea Teixeira,PL,deputado federal,feminino,parda,0,820,,10000.0,0,0
2022,BA,522451,Bel. Julio Giffoni,PL,deputado federal,masculino,parda,0,405,120000.0,,0,0
2022,PA,529193,Syglea Vieira,PL,deputado federal,feminino,preta,0,1900,,3800.0,0,0
2022,CE,533756,Eliane Cruz,PL,deputado federal,feminino,preta,0,257,,,1,0
2022,PR,548068,Dani Suto,PL,deputado federal,feminino,branca,0,589,,19992.46,0,0
2022,RO,557721,Coronel Chrisóstomo,PL,deputado federal,masculino,parda,1,24406,847000.0,1282233.74,1,1
2022,MG,558448,Marcio Kakau,PL,deputado federal,masculino,branca,0,5310,963200.0,89650.0,0,0
2022,MA,561975,Luiza Do Friagro,PL,deputado federal,feminino,branca,0,4061,143002.2,113762.0,0,0
2022,PA,563746,Fabio Itaituba,PL,deputado federal,masculino,preta,0,1072,190000.0,,0,0
2022,MG,566683,Célia Ferraz,PL,deputado federal,feminino,parda,0,521,9050000.0,50239.9,0,0
2022,MS,567911,Marcos Pollon,PL,deputado federal,masculino,branca,1,103111,1245430.12,875607.4499999998,0,0
2022,AM,568581,Rodrigo Sá,PL,deputado federal,masculino,branca,0,11833,,261089.67999999996,0,0
2022,SP,571147,Mario Frias,PL,deputado federal,masculino,branca,1,122564,1008924.92,756375.09,0,0
2022,PR,578239,Giacobo,PL,deputado federal,masculino,branca,1,152342,2681710.6,1845514.229999999,1,1
2022,PE,579140,Ana Paula Paulino,PL,deputado federal,feminino,preta,0,834,25000.0,,0,0
2022,MT,579515,Sargento Lucélia,PL,deputado federal,feminino,preta,0,1914,55403.99,226062.61,0,0
2022,GO,586469,Meire Cruvinel,PL,deputado federal,feminino,parda,0,1070,2594689.81,371461.2,0,0
2022,AM,589392,Delegado Costa E Silva,PL,deputado federal,masculino,branca,0,8810,87000.0,522000.0,0,0
2022,MG,595482,Dalmo ,PL,deputado federal,masculino,branca,0,1478,702000.0,29971.95,0,0
2022,PB,596270,Policial Caio,PL,deputado federal,masculino,branca,0,6850,550000.0,142991.40999999997,0,0
2022,RJ,596743,General Pazuello,PL,deputado federal,masculino,branca,1,205324,1288362.0,944065.3700000012,0,0
2022,MG,598487,Sanny,PL,deputado federal,feminino,parda,0,109,,,0,0
2022,GO,598578,Dr Paulo Faria,PL,deputado federal,masculino,branca,0,2314,,113243.01000000004,0,0
2022,SP,599473,Gilmar Gimenes,PL,deputado federal,masculino,branca,0,8022,20845776.62,421448.4499999999,0,0
2022,RS,611422,Adriana Leite,PL,deputado federal,feminino,branca,0,2790,,40000.0,1,0
2022,MA,612437,Ociléia Fernandes,PL,deputado federal,feminino,branca,0,6199,660000.0,102589.52,0,0
2022,PR,612817,Edinho Vieira,PL,deputado federal,masculino,branca,0,1463,952500.0,2500.0,0,0
2022,PA,625092,Paula Barreto,PL,deputado federal,feminino,parda,0,1626,104832.89999999998,27701.0,0,0
2022,GO,625614,Genival Fagundes,PL,deputado federal,masculino,parda,0,6086,175000.0,99494.37,0,0
2022,PR,626930,Helmtraut Baringer,PL,deputado federal,feminino,branca,0,128,400000.0,10000.0,0,0
2022,RJ,630270,Delegado Fernando Veloso,PL,deputado federal,masculino,branca,0,5685,1101557.99,222732.66,0,0
2022,RS,633990,Ada Cristina Munaretto,PL,deputado federal,feminino,branca,0,9972,54300.0,101602.05,0,0
