ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos
2022,RR,1802620,Pastora Edna,UNIÃO,deputado federal,feminino,parda,suplente,6319
2022,BA,1804543,José Rocha,UNIÃO,deputado federal,masculino,parda,eleito por media,78833
2022,PE,1805836,Jacilda Urquisa,UNIÃO,deputado federal,feminino,branca,suplente,5628
2022,DF,1808323,Eliana Pedrosa,UNIÃO,deputado federal,feminino,branca,nao eleito,23453
2022,PB,1808537,Dr. Damião,UNIÃO,deputado federal,masculino,preta,eleito por qp,64023
2022,PA,1808652,Barrudada,UNIÃO,deputado federal,masculino,parda,suplente,2938
2022,AP,9893,Professora Marcivania,PC do B,deputado federal,feminino,parda,nao eleito,13245
2022,RS,23024,Maria Rita,PC do B,deputado federal,feminino,preta,suplente,4481
2022,RN,26891,Paulinho Silva,PC do B,deputado federal,masculino,branca,suplente,888
2022,MA,28588,Wanda Montele,PC do B,deputado federal,feminino,parda,suplente,622
2022,RS,43356,Assis Melo,PC do B,deputado federal,masculino,preta,suplente,14533
2022,MT,59645,Dr Edvaldo,PC do B,deputado federal,masculino,branca,nao eleito,2027
2022,PE,63414,Ailza Trajano,PC do B,deputado federal,feminino,preta,suplente,678
2022,PA,78755,Ellana Silva,PC do B,deputado federal,feminino,preta,suplente,6261
2022,TO,103712,Lethycia Suartte,PC do B,deputado federal,feminino,parda,nao eleito,822
2022,MS,126989,Professora Iara,PC do B,deputado federal,feminino,indigena,suplente,990
2022,TO,128166,Tôin De Xica ,PC do B,deputado federal,masculino,preta,nao eleito,498
2022,SP,158163,Isa Penna,PC do B,deputado federal,feminino,branca,suplente,31092
2022,CE,195445,Helena Fernandes,PC do B,deputado federal,feminino,preta,suplente,511
2022,RJ,196329,Jandira Feghali,PC do B,deputado federal,feminino,branca,eleito por qp,84054
2022,AC,196732,Zé Da Rosa,PC do B,deputado federal,masculino,parda,nao eleito,140
2022,RJ,283560,Assis Freitas,PC do B,deputado federal,masculino,parda,suplente,913
2022,MA,336488,Pedro Belo,PC do B,deputado federal,masculino,branca,suplente,4946
2022,SP,378233,Orlando Silva,PC do B,deputado federal,masculino,preta,suplente,108059
2022,SE,428785,Coronel Luis Fernando,PC do B,deputado federal,masculino,preta,suplente,654
2022,BA,479286,Professor Manoel Messias,PC do B,deputado federal,masculino,parda,suplente,2637
2022,GO,492677,Professor Railton,PC do B,deputado federal,masculino,preta,suplente,2652
2022,MT,496170,Professora Patrícia,PC do B,deputado federal,feminino,branca,nao eleito,1695
2022,PA,541107,Gil Do Sindicato,PC do B,deputado federal,masculino,parda,suplente,1589
2022,PR,545165,Amabile Marchi,PC do B,deputado federal,feminino,branca,suplente,3607
2022,PR,592874,Marcio Sanches,PC do B,deputado federal,masculino,branca,suplente,339
2022,RO,692955,Professora Penha,PC do B,deputado federal,feminino,parda,nao eleito,142
2022,PR,710556,Edna De Baru Mulheres Em Luta,PC do B,deputado federal,feminino,preta,suplente,1157
2022,DF,730930,Ana Prestes,PC do B,deputado federal,feminino,parda,suplente,5531
2022,PB,735109,Jonildo Cavalcanti,PC do B,deputado federal,masculino,parda,suplente,3551
2022,RJ,766248,Enfermeira Rejane,PC do B,deputado federal,feminino,preta,suplente,38322
2022,RN,810069,Vilma Leão Coletivo Nossa Voz,PC do B,deputado federal,feminino,branca,suplente,594
2022,MA,823109,Flavia Alves,PC do B,deputado federal,feminino,parda,suplente,55810
2022,RO,843607,Samuel Costa,PC do B,deputado federal,masculino,parda,nao eleito,1607
2022,MA,872806,Foca,PC do B,deputado federal,masculino,parda,suplente,3154
2022,ES,897444,Geiza ,PC do B,deputado federal,feminino,preta,suplente,7010
2022,PR,942442,Esturilho Mandato Da Cultura,PC do B,deputado federal,masculino,branca,suplente,2621
2022,PA,969657,João De Deus,PC do B,deputado federal,masculino,parda,suplente,1518
2022,MG,969695,Wadson Ribeiro,PC do B,deputado federal,masculino,branca,suplente,34256
2022,PA,1018554,Vitória Santos,PC do B,deputado federal,feminino,branca,suplente,3993
2022,PB,1042254,Myra Marinho,PC do B,deputado federal,feminino,preta,suplente,227
2022,GO,1057486,Mônica Carvalho,PC do B,deputado federal,feminino,preta,suplente,157
2022,PE,1063356,Dr Leonel Pimenteira,PC do B,deputado federal,masculino,branca,suplente,896
2022,ES,1159357,Lucivan Hease,PC do B,deputado federal,masculino,branca,suplente,521
2022,MS,1164415,Luigi,PC do B,deputado federal,masculino,parda,suplente,380
2022,SC,1233037,Giovana Mondardo,PC do B,deputado federal,feminino,branca,suplente,38862
2022,BA,1240602,Daniel,PC do B,deputado federal,masculino,parda,eleito por qp,125374
2022,MG,1273722,Débora Queiroz,PC do B,deputado federal,feminino,branca,suplente,2185
2022,CE,1290817,Inácio Arruda,PC do B,deputado federal,masculino,parda,suplente,47672
2022,PA,1304990,Enfermeira Antonia Trindade,PC do B,deputado federal,feminino,parda,suplente,1416
2022,RN,1342911,Patricia Santiago,PC do B,deputado federal,feminino,preta,suplente,2912
2022,BA,1402750,Alice Portugal,PC do B,deputado federal,feminino,parda,eleito por qp,124358
2022,AP,1449813,Elias Real,PC do B,deputado federal,masculino,parda,nao eleito,5036
2022,AM,1491346,Vanessa,PC do B,deputado federal,feminino,branca,nao eleito,36816
2022,SE,1504604,Andrea Modesto,PC do B,deputado federal,feminino,branca,suplente,155
2022,RS,1578886,Daiana Santos,PC do B,deputado federal,feminino,preta,eleito por media,88107
2022,PE,1580987,Renildo Calheiros,PC do B,deputado federal,masculino,branca,eleito por media,59686
2022,AC,1593673,Perpetua Almeida,PC do B,deputado federal,feminino,parda,nao eleito,14914
2022,RS,1600366,Josué Rodrigues,PC do B,deputado federal,masculino,branca,suplente,643
2022,SC,1604160,Sérgio Lino,PC do B,deputado federal,masculino,branca,suplente,114
2022,RO,1631127,João Abelhão,PC do B,deputado federal,masculino,parda,nao eleito,371
2022,DF,1684493,Flauzino Antunes,PC do B,deputado federal,masculino,branca,suplente,797
2022,AM,1741147,Delcinei,PC do B,deputado federal,masculino,parda,nao eleito,63
2022,MA,1743871,Marcio Jerry,PC do B,deputado federal,masculino,parda,eleito por qp,106143
2018,MS,11,Professor Erisvaldo,PC do B,deputado federal,masculino,branca,nao eleito,280
2018,RS,7287,Vanessinha Farias,PC do B,deputado federal,feminino,branca,nao eleito,195
2018,AP,9893,Professora Marcivania,PC do B,deputado federal,feminino,parda,eleito por media,14196
2018,AM,28444,Rita Ferreira,PC do B,deputado federal,feminino,preta,suplente,105
2018,RS,43356,Assis Melo,PC do B,deputado federal,masculino,preta,nao eleito,21328
2018,GO,64809,Isaura Lemos,PC do B,deputado federal,feminino,parda,suplente,24258
2018,RS,131042,Chimia Bitencourt,PC do B,deputado federal,masculino,preta,nao eleito,1030
2018,RN,164976,Claúdio Gabriel,PC do B,deputado federal,masculino,parda,suplente,9412
2018,GO,169543,Zé Sem Terra,PC do B,deputado federal,masculino,preta,suplente,463
2018,RS,181528,Professora Silvana Conti,PC do B,deputado federal,feminino,branca,nao eleito,8077
2018,RJ,196329,Jandira Feghali,PC do B,deputado federal,feminino,branca,eleito por qp,71646
2018,RS,216135,Volmir Dos Santos,PC do B,deputado federal,masculino,branca,nao eleito,450
2018,MG,218644,João Humberto Zago,PC do B,deputado federal,masculino,branca,nao eleito,0
2018,SE,230793,Marcio Doria,PC do B,deputado federal,masculino,parda,suplente,6150
2018,RS,241347,Marli Teixeira Educadora,PC do B,deputado federal,feminino,branca,nao eleito,458
2018,RS,273849,Evinha,PC do B,deputado federal,feminino,preta,nao eleito,361
2018,RN,299654,Professor Nicolau,PC do B,deputado federal,masculino,parda,suplente,4844
2018,AM,310654,Carlinhos,PC do B,deputado federal,masculino,parda,suplente,1247
2018,RS,313197,Alonso Coelho,PC do B,deputado federal,masculino,branca,nao eleito,227
2018,RS,317453,Ten. Coronel Vitor Ruas,PC do B,deputado federal,masculino,branca,nao eleito,1141
2018,BA,321777,Isaac,PC do B,deputado federal,masculino,parda,nao eleito,0
2018,RS,345873,Alex Necker,PC do B,deputado federal,masculino,branca,nao eleito,4150
2018,MG,346834,Ismael,PC do B,deputado federal,masculino,branca,suplente,573
2018,SP,378233,Orlando Silva,PC do B,deputado federal,masculino,preta,eleito por media,64822
2018,RJ,382406,Carlos Augusto ,PC do B,deputado federal,masculino,preta,suplente,338
2018,AM,385182,Miriam Moraes,PC do B,deputado federal,feminino,parda,suplente,542
2018,RS,387468,Renato Abreu,PC do B,deputado federal,masculino,branca,nao eleito,861
2018,AM,411077,Julio Salas,PC do B,deputado federal,masculino,parda,suplente,917
2018,CE,426955,Silvinha,PC do B,deputado federal,feminino,branca,suplente,2239
2018,RJ,435798,Ivan Canellas ,PC do B,deputado federal,masculino,preta,suplente,480
2018,AM,445736,Jaildo Dos Rodoviários,PC do B,deputado federal,masculino,parda,suplente,15621
2018,MG,447201,Carlin Moura,PC do B,deputado federal,masculino,branca,suplente,18558
2018,MG,461867,Zé Barbosa Jr,PC do B,deputado federal,masculino,branca,suplente,879
2018,PR,465562,Alex Otto,PC do B,deputado federal,masculino,branca,suplente,1351
2018,MG,479976,Cida Vieira,PC do B,deputado federal,feminino,amarela,suplente,510
2018,RR,491202,Katiana Da Kstyllus,PC do B,deputado federal,feminino,parda,suplente,388
2018,RN,512391,Hildebrando Rocha,PC do B,deputado federal,masculino,preta,suplente,1291
2018,AM,515314,Antonivaldo,PC do B,deputado federal,masculino,parda,suplente,1451
2018,SC,523767,Angela Albino,PC do B,deputado federal,feminino,branca,suplente,22866
2018,PR,540849,Maia,PC do B,deputado federal,masculino,branca,suplente,815
2018,RS,543367,Rodrigo Corrêa,PC do B,deputado federal,masculino,branca,nao eleito,892
2018,PR,550712,Israel Lourenço Albino,PC do B,deputado federal,masculino,parda,suplente,214
2018,AL,585400,Nina Cacique,PC do B,deputado federal,feminino,indigena,nao eleito,1452
2018,MA,585771,Andrea Alves,PC do B,deputado federal,feminino,parda,suplente,962
2018,PB,588180,Josias Pintado,PC do B,deputado federal,masculino,parda,suplente,2358
2018,AL,623656,Robinho Das Grotas,PC do B,deputado federal,masculino,parda,nao eleito,2013
2018,MS,646928,Professora Marina,PC do B,deputado federal,feminino,branca,nao eleito,622
2018,RS,682365,Sandra Picoli,PC do B,deputado federal,feminino,branca,nao eleito,2232
2018,RS,696156,Ilda Nicoletti,PC do B,deputado federal,feminino,branca,nao eleito,98
2018,DF,730930,Ana Prestes,PC do B,deputado federal,feminino,branca,suplente,5497
2018,RS,740818,Giovani Culau,PC do B,deputado federal,masculino,branca,nao eleito,8517
2018,TO,741990,Raniele Araujo,PC do B,deputado federal,feminino,preta,suplente,78
2018,RJ,771648,Malvina Daumas ,PC do B,deputado federal,feminino,preta,suplente,122
2018,RJ,810861,Mazinho Do Sindicato,PC do B,deputado federal,masculino,branca,suplente,8702
2018,RS,835673,Gabriela Zoch,PC do B,deputado federal,feminino,branca,nao eleito,143
2018,TO,855458,Joao Lucas,PC do B,deputado federal,masculino,preta,suplente,4896
2018,RS,856265,Tiago Aires,PC do B,deputado federal,masculino,branca,nao eleito,790
2018,PB,884135,Cidadão,PC do B,deputado federal,masculino,branca,suplente,1486
2018,ES,893370,Givaldo,PC do B,deputado federal,masculino,branca,suplente,39222
2018,CE,926851,Chico Lopes,PC do B,deputado federal,masculino,preta,suplente,56059
2018,SE,956371,Lucimara,PC do B,deputado federal,feminino,parda,suplente,3852
2018,RJ,958895,Ezaquiel Siqueira ,PC do B,deputado federal,masculino,preta,suplente,1056
2018,RS,960939,Jeferson Jardel,PC do B,deputado federal,masculino,branca,nao eleito,1794
2018,MG,969695,Wadson Ribeiro,PC do B,deputado federal,masculino,branca,suplente,43500
2018,PR,972769,Zineide Carvalho,PC do B,deputado federal,feminino,preta,suplente,632
2018,PR,982206,Thon Cris,PC do B,deputado federal,masculino,branca,suplente,369
2018,RS,1016487,Denian Pereira,PC do B,deputado federal,masculino,branca,nao eleito,1510
2018,PR,1036782,Professor Leo,PC do B,deputado federal,masculino,parda,suplente,1377
2018,PB,1041772,Helena Uema,PC do B,deputado federal,feminino,amarela,suplente,700
2018,MS,1047546,Tiago Roda,PC do B,deputado federal,masculino,parda,nao eleito,1553
2018,PR,1055165,Osmar Mattos,PC do B,deputado federal,masculino,preta,suplente,288
2018,MA,1073982,Rubens Junior,PC do B,deputado federal,masculino,branca,eleito por qp,111584
2018,PI,1075886,Isadora,PC do B,deputado federal,feminino,parda,suplente,9689
2018,MG,1076355,Professor Edilson,PC do B,deputado federal,masculino,branca,suplente,1816
2018,PR,1083396,Mario Henrique Alberton,PC do B,deputado federal,masculino,branca,suplente,506
2018,PR,1114339,Professor Leandro Crestani,PC do B,deputado federal,masculino,branca,suplente,2029
2018,MT,1122800,Vinicius Brasilino,PC do B,deputado federal,masculino,preta,nao eleito,1214
2018,RJ,1123783,Milene Vieira ,PC do B,deputado federal,feminino,branca,suplente,68
2018,RJ,1135693,Daniel Iliescu,PC do B,deputado federal,masculino,branca,suplente,2653
2018,MG,1160765,Jânula Vieira,PC do B,deputado federal,feminino,branca,suplente,230
2018,MG,1175474,Telma,PC do B,deputado federal,feminino,branca,suplente,275
2018,AL,1185385,Professor Mamede,PC do B,deputado federal,masculino,preta,nao eleito,1233
2018,PR,1192149,Gilini,PC do B,deputado federal,masculino,branca,suplente,1317
2018,PR,1209809,Diego Maldonado,PC do B,deputado federal,masculino,branca,suplente,433
2018,PR,1228133,Isabella Gobbo,PC do B,deputado federal,feminino,branca,suplente,2316
2018,BA,1240602,Daniel Almeida,PC do B,deputado federal,masculino,parda,eleito por qp,114213
2018,RN,1279040,Anderson Alves,PC do B,deputado federal,masculino,parda,suplente,6727
2018,CE,1290817,Inácio Arruda,PC do B,deputado federal,masculino,parda,suplente,24657
2018,PR,1291130,Lalie Silva,PC do B,deputado federal,feminino,branca,nao eleito,0
2018,PR,1294742,Camila Lanes,PC do B,deputado federal,feminino,branca,suplente,1657
2018,PR,1294747,Gianni Broetto Raini,PC do B,deputado federal,feminino,parda,suplente,724
2018,RS,1308830,Taquara - José Martins,PC do B,deputado federal,masculino,branca,nao eleito,5478
2018,RN,1342911,Patricia Santiago,PC do B,deputado federal,feminino,preta,suplente,1525
2018,PA,1386694,Ana Julia,PC do B,deputado federal,feminino,branca,suplente,54058
2018,BA,1402750,Alice Portugal,PC do B,deputado federal,feminino,branca,eleito por qp,126595
2018,RR,1437641,Bacabal,PC do B,deputado federal,masculino,parda,suplente,371
2018,RO,1475245,José De Freitas,PC do B,deputado federal,masculino,branca,nao eleito,296
2018,RS,1493980,Bamberg,PC do B,deputado federal,masculino,branca,nao eleito,6390
2018,GO,1554285,Anália Franco,PC do B,deputado federal,feminino,parda,suplente,217
2018,RR,1565165,Dr. Wesley Thomé,PC do B,deputado federal,masculino,branca,suplente,4178
2018,RJ,1580243,Serjão Do Bumbo,PC do B,deputado federal,masculino,preta,suplente,1362
2018,PE,1580987,Renildo Calheiros,PC do B,deputado federal,masculino,branca,eleito por qp,57919
2018,AM,1592763,Yann Evanovick,PC do B,deputado federal,masculino,parda,suplente,3782
2018,AC,1593673,Perpetua Almeida ,PC do B,deputado federal,feminino,branca,eleito por qp,18374
2018,SP,1595596,Maria Giovana,PC do B,deputado federal,feminino,branca,suplente,15303
2018,RS,1600366,Josué Rodrigues,PC do B,deputado federal,masculino,branca,nao eleito,1006
2018,RO,1607934,Priscila Laurito,PC do B,deputado federal,feminino,parda,nao eleito,257
2018,RR,1609512,Edmilson Albuquerque,PC do B,deputado federal,masculino,branca,suplente,155
2018,RS,1626485,Júlio Martins,PC do B,deputado federal,masculino,branca,nao eleito,1671
2018,RS,1644846,Dr. Ernani Galvão,PC do B,deputado federal,masculino,branca,nao eleito,2397
2018,MT,1685768,Eliete Costa,PC do B,deputado federal,feminino,parda,nao eleito,276
2018,MA,1699131,Meire Madeira,PC do B,deputado federal,feminino,parda,suplente,262
2018,MS,1703564,Emerson,PC do B,deputado federal,masculino,parda,nao eleito,41
2018,AM,1723142,Taly Nayandra,PC do B,deputado federal,feminino,parda,suplente,981
2018,DF,1726917,Professor Manoel Filho,PC do B,deputado federal,masculino,parda,suplente,762
2018,RS,1730238,Professor Hélvio Rech,PC do B,deputado federal,masculino,branca,nao eleito,1065
2018,MA,1743871,Márcio Jerry,PC do B,deputado federal,masculino,parda,eleito por qp,134223
2018,RS,1753946,Professora Paulete,PC do B,deputado federal,feminino,preta,nao eleito,6156
2018,RN,1791158,Luzia Bessa,PC do B,deputado federal,feminino,branca,suplente,3259
2018,PR,1803983,Professor Bira,PC do B,deputado federal,masculino,branca,suplente,2022
2018,AL,1804536,Luciano Rey,PC do B,deputado federal,masculino,preta,nao eleito,563
2018,PB,1808667,Gregória Benário,PC do B,deputado federal,feminino,branca,suplente,7945
2022,SP,2685,Rosa Gusmão,PATRIOTA,deputado federal,feminino,preta,nao eleito,255
2022,SP,3713,Irmã Cida,PATRIOTA,deputado federal,feminino,branca,nao eleito,238
2022,PB,6151,Thalita Lopes,PATRIOTA,deputado federal,feminino,branca,nao eleito,166
2022,SP,8027,Leandro Guerreiro,PATRIOTA,deputado federal,masculino,branca,nao eleito,3223
2022,CE,25297,Adriana Alves,PATRIOTA,deputado federal,feminino,parda,nao eleito,83
2022,SP,26477,Haroldo Louzada,PATRIOTA,deputado federal,masculino,branca,nao eleito,2697
2022,PB,31185,Roberto Lima,PATRIOTA,deputado federal,masculino,branca,nao eleito,208
2022,BA,32183,Charles Lima,PATRIOTA,deputado federal,masculino,parda,nao eleito,30
2022,SE,46307,Hamilton Da Nozestour,PATRIOTA,deputado federal,masculino,branca,nao eleito,532
2022,SP,48164,Kamila Garcia,PATRIOTA,deputado federal,feminino,parda,nao eleito,2041
2022,BA,51933,Galego Da Magna Moto,PATRIOTA,deputado federal,masculino,branca,nao eleito,167
2022,PR,52039,Mael Barboza,PATRIOTA,deputado federal,masculino,branca,nao eleito,387
2022,SC,55655,Arlene Graf,PATRIOTA,deputado federal,feminino,branca,nao eleito,6341
2022,RS,71678,Ávila King,PATRIOTA,deputado federal,masculino,branca,nao eleito,445
2022,SP,73371,Amanda Santos,PATRIOTA,deputado federal,feminino,branca,nao eleito,319
2022,RS,80717,Luciano Cesa,PATRIOTA,deputado federal,masculino,branca,nao eleito,6545
2022,BA,88964,Sargento Damasceno,PATRIOTA,deputado federal,masculino,preta,nao eleito,697
2022,MT,92017,Edilene Barros,PATRIOTA,deputado federal,feminino,parda,nao eleito,482
2022,MG,93526,João Victor Ribeiro Fernandes,PATRIOTA,deputado federal,masculino,parda,suplente,452
2022,PE,99050,Laelson Costa,PATRIOTA,deputado federal,masculino,branca,nao eleito,359
2022,BA,99778,Gelson Do Mel,PATRIOTA,deputado federal,masculino,preta,nao eleito,114
2022,RR,113957,Reijane Carvalho,PATRIOTA,deputado federal,feminino,parda,nao eleito,370
2022,CE,117408,Carlos Magno,PATRIOTA,deputado federal,masculino,parda,nao eleito,138
2022,RO,118157,Sara Pepe,PATRIOTA,deputado federal,feminino,branca,nao eleito,34
2022,PR,124808,Teixeira,PATRIOTA,deputado federal,masculino,branca,nao eleito,447
2022,SP,128917,Marcelo Rodrigues,PATRIOTA,deputado federal,masculino,branca,nao eleito,339
2022,SP,132160,Massucato,PATRIOTA,deputado federal,masculino,branca,nao eleito,8046
2022,MG,134857,Liza Prado,PATRIOTA,deputado federal,feminino,parda,suplente,7100
2022,SP,139767,Ulisses Costa,PATRIOTA,deputado federal,masculino,parda,nao eleito,3690
2022,AM,141618,Noé Martins,PATRIOTA,deputado federal,masculino,branca,nao eleito,259
2022,MA,143615,Ribeiro Neto,PATRIOTA,deputado federal,masculino,parda,suplente,15995
2022,MA,152908,Samuel Santos,PATRIOTA,deputado federal,masculino,branca,suplente,1592
2022,SP,155466,Jessica Vilocania,PATRIOTA,deputado federal,feminino,branca,nao eleito,1168
2022,SP,155692,Felipe Lintz,PATRIOTA,deputado federal,masculino,branca,nao eleito,21533
2022,PR,159054,Freitas,PATRIOTA,deputado federal,masculino,parda,nao eleito,685
2022,BA,162646,Gilmario Leal,PATRIOTA,deputado federal,masculino,preta,nao eleito,613
2022,BA,164360,Katia Guimaraes,PATRIOTA,deputado federal,feminino,parda,nao eleito,537
2022,PI,164604,Jéssica Monique,PATRIOTA,deputado federal,feminino,parda,nao eleito,255
2022,CE,165283,Dr Cesar,PATRIOTA,deputado federal,masculino,parda,nao eleito,154
2022,AP,166907,Roberto Negrão,PATRIOTA,deputado federal,masculino,parda,nao eleito,144
2022,RS,167366,Clovis Portela,PATRIOTA,deputado federal,masculino,branca,nao eleito,1248
2022,ES,175789,Professora Sônia ,PATRIOTA,deputado federal,feminino,parda,nao eleito,1192
2022,CE,177874,Carlos Cavalcante,PATRIOTA,deputado federal,masculino,branca,nao eleito,330
2022,RJ,182290,Paulo Anderson,PATRIOTA,deputado federal,masculino,branca,nao eleito,2041
2022,MA,192172,Prof Jairo Matos Do Instituto,PATRIOTA,deputado federal,masculino,branca,suplente,914
2022,AP,192664,Professor Serginho Gahmã,PATRIOTA,deputado federal,masculino,preta,nao eleito,124
2022,SC,194024,Dr. Sabatini,PATRIOTA,deputado federal,masculino,branca,nao eleito,5169
2022,CE,206931,Nierton Guerra,PATRIOTA,deputado federal,masculino,parda,nao eleito,538
2022,MG,207189,Dr. Lincoln Ferreira,PATRIOTA,deputado federal,masculino,branca,suplente,7983
2022,BA,211075,Gean,PATRIOTA,deputado federal,masculino,parda,nao eleito,270
2022,DF,212223,Enock Esteves,PATRIOTA,deputado federal,masculino,branca,nao eleito,164
2022,AL,214064,Valgetan Ferreira,PATRIOTA,deputado federal,masculino,branca,nao eleito,642
2022,PE,230494,Anselmo Santiago,PATRIOTA,deputado federal,masculino,branca,nao eleito,55
2022,BA,238482,Rigo,PATRIOTA,deputado federal,masculino,parda,nao eleito,281
2022,AM,242851,Carlos Felix E Bancada Mista,PATRIOTA,deputado federal,masculino,branca,nao eleito,2518
2022,RR,244226,Kiara Silva,PATRIOTA,deputado federal,feminino,parda,nao eleito,4
2022,SP,252073,Dr Jorge,PATRIOTA,deputado federal,masculino,branca,nao eleito,853
2022,PR,256734,Jeferson Da Funerária,PATRIOTA,deputado federal,masculino,branca,nao eleito,303
2022,SP,258943,Armando Infanti Jr,PATRIOTA,deputado federal,masculino,branca,nao eleito,511
2022,RS,263257,Maria Izabel Garcia,PATRIOTA,deputado federal,feminino,branca,nao eleito,952
2022,AC,263548,Dyan É O Manoel Do Carmo,PATRIOTA,deputado federal,masculino,parda,nao eleito,44
2022,GO,264363,Marcelo Conrado,PATRIOTA,deputado federal,masculino,branca,nao eleito,663
2022,PE,265833,George Costa,PATRIOTA,deputado federal,masculino,parda,nao eleito,2027
2022,TO,266092,Helio Rodrigues Bolsonaro,PATRIOTA,deputado federal,masculino,parda,nao eleito,808
2022,PI,268714,Jean Abreu,PATRIOTA,deputado federal,masculino,parda,nao eleito,471
2022,MG,272316,Vera Lucia,PATRIOTA,deputado federal,feminino,branca,suplente,392
2022,SP,273062,Luciana Cunha,PATRIOTA,deputado federal,feminino,branca,nao eleito,423
2022,ES,274965,Coronel Risperi,PATRIOTA,deputado federal,masculino,parda,nao eleito,3158
2022,BA,278101,Geovaldo Miranda,PATRIOTA,deputado federal,masculino,parda,nao eleito,1013
2022,ES,292821,Major Wallace,PATRIOTA,deputado federal,masculino,branca,nao eleito,8284
2022,MG,293303,Tunico Caldeira,PATRIOTA,deputado federal,masculino,branca,suplente,1473
2022,RS,297680,Pastor Geferson Padilha,PATRIOTA,deputado federal,masculino,branca,nao eleito,586
2022,MG,305171,Cristina Garvil,PATRIOTA,deputado federal,feminino,branca,suplente,4981
2022,RJ,311027,Almir Moura,PATRIOTA,deputado federal,masculino,parda,nao eleito,192
2022,MG,314745,Paulão,PATRIOTA,deputado federal,masculino,branca,suplente,567
2022,GO,321177,Coronel Anésio,PATRIOTA,deputado federal,masculino,branca,nao eleito,17127
2022,MA,322399,Coronel Galdi,PATRIOTA,deputado federal,masculino,branca,suplente,541
2022,RJ,331873,Coronel Guilherme,PATRIOTA,deputado federal,masculino,branca,nao eleito,790
2022,RJ,333771,Rolan Melo,PATRIOTA,deputado federal,masculino,preta,nao eleito,557
2022,RR,337112,Pastora Joelma Pampolha,PATRIOTA,deputado federal,feminino,parda,nao eleito,25
2022,RS,337701,Pizzatto,PATRIOTA,deputado federal,masculino,branca,nao eleito,3465
2022,SP,340966,Rafael Abud,PATRIOTA,deputado federal,masculino,branca,nao eleito,196
2022,BA,346096,Pr Regis Santos,PATRIOTA,deputado federal,masculino,preta,nao eleito,554
2022,GO,355963,Renata Vaz,PATRIOTA,deputado federal,feminino,branca,nao eleito,128
2022,CE,365519,César Franco,PATRIOTA,deputado federal,masculino,parda,nao eleito,606
2022,MT,370132,Chaveiro Gabriel,PATRIOTA,deputado federal,masculino,parda,nao eleito,944
2022,RS,371114,Profe Daniela,PATRIOTA,deputado federal,feminino,preta,nao eleito,79
2022,CE,374687,Engenheiro Cláudio Patriota,PATRIOTA,deputado federal,masculino,branca,nao eleito,49
2022,MG,375067,Soninha Da Policlínica,PATRIOTA,deputado federal,feminino,branca,suplente,1546
2022,RJ,381928,Marizete Jornalista,PATRIOTA,deputado federal,feminino,branca,nao eleito,47
2022,PR,383177,Cebinho,PATRIOTA,deputado federal,masculino,parda,nao eleito,673
2022,AP,389613,Vanuza Muniz,PATRIOTA,deputado federal,feminino,branca,nao eleito,78
2022,SE,392565,Gilmar Doido,PATRIOTA,deputado federal,masculino,preta,nao eleito,257
2022,RO,396953,Toco Do Sticcero,PATRIOTA,deputado federal,masculino,parda,nao eleito,1185
2022,DF,404922,Professor Nésio,PATRIOTA,deputado federal,masculino,branca,nao eleito,176
2022,MA,411259,Evellyn Vet,PATRIOTA,deputado federal,feminino,parda,suplente,778
2022,RR,411453,Pastor Edilberto Pinto,PATRIOTA,deputado federal,masculino,parda,nao eleito,29
2022,PR,411897,Wanderlei Dias,PATRIOTA,deputado federal,masculino,branca,nao eleito,249
2022,RS,417681,Rosinha Crescente,PATRIOTA,deputado federal,feminino,branca,nao eleito,284
2022,SC,419274,Esilde Borges,PATRIOTA,deputado federal,feminino,branca,nao eleito,311
2022,BA,425343,Juarez De Oliveira,PATRIOTA,deputado federal,masculino,branca,nao eleito,461
2022,AM,425765,Dennyson Moreira,PATRIOTA,deputado federal,masculino,parda,nao eleito,1375
2022,SC,441344,Maria Teresa Scaini,PATRIOTA,deputado federal,feminino,branca,nao eleito,1131
2022,GO,444044,Perpetua Barbosa,PATRIOTA,deputado federal,feminino,branca,nao eleito,546
2022,RJ,449390,Miria Da Agricultura,PATRIOTA,deputado federal,feminino,branca,nao eleito,284
2022,GO,451118,Astride Magalhaes,PATRIOTA,deputado federal,feminino,preta,nao eleito,509
2022,AM,452845,Tania E Conselheiras Tutelares,PATRIOTA,deputado federal,feminino,parda,nao eleito,2026
2022,SE,458758,Dr. Eroneide Brito,PATRIOTA,deputado federal,feminino,parda,nao eleito,504
2022,AP,459818,Alze Natividade,PATRIOTA,deputado federal,feminino,parda,nao eleito,176
2022,CE,461045,Eraciso De Oliveira,PATRIOTA,deputado federal,masculino,parda,nao eleito,229
2022,PR,467652,Dra Valeria,PATRIOTA,deputado federal,feminino,branca,nao eleito,536
2022,BA,469281,Odair,PATRIOTA,deputado federal,masculino,parda,nao eleito,1877
2022,AP,471578,Moderno Maximus,PATRIOTA,deputado federal,masculino,parda,nao eleito,37
2022,CE,471986,André Farias,PATRIOTA,deputado federal,masculino,parda,nao eleito,276
2022,RS,481563,Sargento Vander Da Luz,PATRIOTA,deputado federal,masculino,branca,nao eleito,7177
2022,RO,481991,Ezequiel Negão,PATRIOTA,deputado federal,masculino,preta,nao eleito,269
